0x6E	0x006E	#	LATIN SMALL LETTER N
0x6F	0x006F	#	LATIN SMALL LETTER O
0x70	0x0070	#	LATIN SMALL LETTER P
0x71	0x0071	#	LATIN SMALL LETTER Q
0x72	0x0072	#	LATIN SMALL LETTER R
0x73	0x0073	#	LATIN SMALL LETTER S
0x74	0x0074	#	LATIN SMALL LETTER T
0x75	0x0075	#	LATIN SMALL LETTER U
0x76	0x0076	#	LATIN SMALL LETTER V
0x77	0x0077	#	LATIN SMALL LETTER W
0x78	0x0078	#	LATIN SMALL LETTER X
0x79	0x0079	#	LATIN SMALL LETTER Y
0x7A	0x007A	#	LATIN SMALL LETTER Z
0x7B	0x17CE	#	KHMER SIGN KAKABAT (MAI )
0x7C	0x17CF	#	KHMER SIGN AHSDA (MAI )
0x7D	0x17DD	#	KHMER SIGN ATTHACAN (MAI )
0x7E	0x17D6	#	KHMER SIGN CAMNUC PII KUUH * functions as colon
0x7F	0x17D7	#	KHMER SIGN LEK TOO (word repetition for plural)
